# GPS drift 5-minute recording
# start_unix=1778582036
host_elapsed_s,status,samples,lat,lon,alt_m,sat,hdop,drift_m,east_m,north_m,avg_m,rms_m,max_m,fix_age_ms,raw
47.766,TRACK,801,22.786186667,120.269675333,32.70,12,0.58,0.828,0.769,-0.309,1.707,2.107,4.726,8,"status=TRACK samples=801 drift=0.828m east=0.769m north=-0.309m avg=1.707m rms=2.107m max=4.726m lat=22.786186667 lon=120.269675333 sat=12 hdop=0.58 alt=32.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=8"
47.864,TRACK,803,22.786186667,120.269675333,32.70,12,0.58,0.828,0.769,-0.309,1.704,2.105,4.726,14,"status=TRACK samples=803 drift=0.828m east=0.769m north=-0.309m avg=1.704m rms=2.105m max=4.726m lat=22.786186667 lon=120.269675333 sat=12 hdop=0.58 alt=32.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=14"
47.961,TRACK,805,22.786186667,120.269675333,32.70,12,0.58,0.828,0.769,-0.309,1.702,2.102,4.726,20,"status=TRACK samples=805 drift=0.828m east=0.769m north=-0.309m avg=1.702m rms=2.102m max=4.726m lat=22.786186667 lon=120.269675333 sat=12 hdop=0.58 alt=32.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
48.071,TRACK,807,22.786186500,120.269675333,32.70,12,0.58,0.835,0.769,-0.327,1.700,2.100,4.726,27,"status=TRACK samples=807 drift=0.835m east=0.769m north=-0.327m avg=1.700m rms=2.100m max=4.726m lat=22.786186500 lon=120.269675333 sat=12 hdop=0.58 alt=32.70m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=27"
48.166,TRACK,809,22.786186500,120.269675333,32.60,12,0.58,0.835,0.769,-0.327,1.698,2.098,4.726,2,"status=TRACK samples=809 drift=0.835m east=0.769m north=-0.327m avg=1.698m rms=2.098m max=4.726m lat=22.786186500 lon=120.269675333 sat=12 hdop=0.58 alt=32.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=2"
48.264,TRACK,810,22.786186500,120.269675333,32.60,12,0.58,0.835,0.769,-0.327,1.697,2.097,4.726,24,"status=TRACK samples=810 drift=0.835m east=0.769m north=-0.327m avg=1.697m rms=2.097m max=4.726m lat=22.786186500 lon=120.269675333 sat=12 hdop=0.58 alt=32.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=24"
48.360,TRACK,813,22.786186500,120.269675333,32.60,12,0.58,0.835,0.769,-0.327,1.694,2.094,4.726,11,"status=TRACK samples=813 drift=0.835m east=0.769m north=-0.327m avg=1.694m rms=2.094m max=4.726m lat=22.786186500 lon=120.269675333 sat=12 hdop=0.58 alt=32.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=11"
48.467,TRACK,813,22.786186500,120.269675333,32.60,12,0.58,0.835,0.769,-0.327,1.694,2.094,4.726,111,"status=TRACK samples=813 drift=0.835m east=0.769m north=-0.327m avg=1.694m rms=2.094m max=4.726m lat=22.786186500 lon=120.269675333 sat=12 hdop=0.58 alt=32.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=111"
48.562,TRACK,815,22.786186333,120.269675333,32.60,12,0.58,0.843,0.769,-0.346,1.692,2.091,4.726,67,"status=TRACK samples=815 drift=0.843m east=0.769m north=-0.346m avg=1.692m rms=2.091m max=4.726m lat=22.786186333 lon=120.269675333 sat=12 hdop=0.58 alt=32.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=67"
48.670,TRACK,815,22.786186333,120.269675333,32.60,12,0.58,0.843,0.769,-0.346,1.692,2.091,4.726,167,"status=TRACK samples=815 drift=0.843m east=0.769m north=-0.346m avg=1.692m rms=2.091m max=4.726m lat=22.786186333 lon=120.269675333 sat=12 hdop=0.58 alt=32.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=167"
48.769,TRACK,815,22.786186333,120.269675333,32.60,12,0.58,0.843,0.769,-0.346,1.692,2.091,4.726,267,"status=TRACK samples=815 drift=0.843m east=0.769m north=-0.346m avg=1.692m rms=2.091m max=4.726m lat=22.786186333 lon=120.269675333 sat=12 hdop=0.58 alt=32.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=267"
48.868,TRACK,815,22.786186333,120.269675333,32.60,12,0.58,0.843,0.769,-0.346,1.692,2.091,4.726,367,"status=TRACK samples=815 drift=0.843m east=0.769m north=-0.346m avg=1.692m rms=2.091m max=4.726m lat=22.786186333 lon=120.269675333 sat=12 hdop=0.58 alt=32.60m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=367"
48.965,TRACK,816,22.786186167,120.269675333,32.50,12,0.58,0.850,0.769,-0.364,1.691,2.090,4.726,9,"status=TRACK samples=816 drift=0.850m east=0.769m north=-0.364m avg=1.691m rms=2.090m max=4.726m lat=22.786186167 lon=120.269675333 sat=12 hdop=0.58 alt=32.50m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=9"
49.060,TRACK,816,22.786186167,120.269675333,32.50,12,0.58,0.850,0.769,-0.364,1.691,2.090,4.726,109,"status=TRACK samples=816 drift=0.850m east=0.769m north=-0.364m avg=1.691m rms=2.090m max=4.726m lat=22.786186167 lon=120.269675333 sat=12 hdop=0.58 alt=32.50m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=109"
49.169,TRACK,817,22.786186167,120.269675333,32.50,12,0.58,0.850,0.769,-0.364,1.690,2.089,4.726,36,"status=TRACK samples=817 drift=0.850m east=0.769m north=-0.364m avg=1.690m rms=2.089m max=4.726m lat=22.786186167 lon=120.269675333 sat=12 hdop=0.58 alt=32.50m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=36"
49.270,TRACK,819,22.786186167,120.269675333,32.50,12,0.58,0.850,0.769,-0.364,1.687,2.087,4.726,14,"status=TRACK samples=819 drift=0.850m east=0.769m north=-0.364m avg=1.687m rms=2.087m max=4.726m lat=22.786186167 lon=120.269675333 sat=12 hdop=0.58 alt=32.50m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=14"
49.367,TRACK,819,22.786186167,120.269675333,32.50,12,0.58,0.850,0.769,-0.364,1.687,2.087,4.726,114,"status=TRACK samples=819 drift=0.850m east=0.769m north=-0.364m avg=1.687m rms=2.087m max=4.726m lat=22.786186167 lon=120.269675333 sat=12 hdop=0.58 alt=32.50m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=114"
49.464,TRACK,819,22.786186167,120.269675333,32.50,12,0.58,0.850,0.769,-0.364,1.687,2.087,4.726,214,"status=TRACK samples=819 drift=0.850m east=0.769m north=-0.364m avg=1.687m rms=2.087m max=4.726m lat=22.786186167 lon=120.269675333 sat=12 hdop=0.58 alt=32.50m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=214"
49.561,TRACK,819,22.786186167,120.269675333,32.50,12,0.58,0.850,0.769,-0.364,1.687,2.087,4.726,314,"status=TRACK samples=819 drift=0.850m east=0.769m north=-0.364m avg=1.687m rms=2.087m max=4.726m lat=22.786186167 lon=120.269675333 sat=12 hdop=0.58 alt=32.50m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=314"
49.667,TRACK,819,22.786186167,120.269675333,32.50,12,0.58,0.850,0.769,-0.364,1.687,2.087,4.726,414,"status=TRACK samples=819 drift=0.850m east=0.769m north=-0.364m avg=1.687m rms=2.087m max=4.726m lat=22.786186167 lon=120.269675333 sat=12 hdop=0.58 alt=32.50m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=414"
49.765,TRACK,820,22.786186000,120.269675333,32.40,12,0.58,0.859,0.769,-0.383,1.686,2.086,4.726,10,"status=TRACK samples=820 drift=0.859m east=0.769m north=-0.383m avg=1.686m rms=2.086m max=4.726m lat=22.786186000 lon=120.269675333 sat=12 hdop=0.58 alt=32.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=10"
49.859,TRACK,822,22.786186000,120.269675333,32.40,12,0.58,0.859,0.769,-0.383,1.684,2.084,4.726,16,"status=TRACK samples=822 drift=0.859m east=0.769m north=-0.383m avg=1.684m rms=2.084m max=4.726m lat=22.786186000 lon=120.269675333 sat=12 hdop=0.58 alt=32.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=16"
49.968,TRACK,824,22.786185833,120.269675333,32.40,12,0.58,0.867,0.769,-0.401,1.682,2.082,4.726,10,"status=TRACK samples=824 drift=0.867m east=0.769m north=-0.401m avg=1.682m rms=2.082m max=4.726m lat=22.786185833 lon=120.269675333 sat=12 hdop=0.58 alt=32.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=10"
50.061,TRACK,826,22.786185833,120.269675333,32.40,12,0.58,0.867,0.769,-0.401,1.680,2.080,4.726,34,"status=TRACK samples=826 drift=0.867m east=0.769m north=-0.401m avg=1.680m rms=2.080m max=4.726m lat=22.786185833 lon=120.269675333 sat=12 hdop=0.58 alt=32.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=34"
50.161,TRACK,827,22.786185833,120.269675333,32.40,12,0.58,0.867,0.769,-0.401,1.679,2.079,4.726,9,"status=TRACK samples=827 drift=0.867m east=0.769m north=-0.401m avg=1.679m rms=2.079m max=4.726m lat=22.786185833 lon=120.269675333 sat=12 hdop=0.58 alt=32.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=9"
50.269,TRACK,829,22.786185833,120.269675333,32.40,12,0.58,0.867,0.769,-0.401,1.678,2.077,4.726,15,"status=TRACK samples=829 drift=0.867m east=0.769m north=-0.401m avg=1.678m rms=2.077m max=4.726m lat=22.786185833 lon=120.269675333 sat=12 hdop=0.58 alt=32.40m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=15"
50.365,TRACK,831,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.676,2.075,4.726,13,"status=TRACK samples=831 drift=0.876m east=0.769m north=-0.420m avg=1.676m rms=2.075m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=13"
50.459,TRACK,831,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.676,2.075,4.726,113,"status=TRACK samples=831 drift=0.876m east=0.769m north=-0.420m avg=1.676m rms=2.075m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=113"
50.569,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,69,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=69"
50.668,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,169,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=169"
50.765,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,269,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=269"
50.865,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,369,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=369"
50.971,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,469,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=469"
51.063,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,569,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=569"
51.170,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,669,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=669"
51.268,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,769,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=769"
51.366,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,869,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=869"
51.465,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,969,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=969"
51.564,TRACK,833,22.786185667,120.269675333,32.30,12,0.58,0.876,0.769,-0.420,1.674,2.073,4.726,1069,"status=TRACK samples=833 drift=0.876m east=0.769m north=-0.420m avg=1.674m rms=2.073m max=4.726m lat=22.786185667 lon=120.269675333 sat=12 hdop=0.58 alt=32.30m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1069"
51.665,TRACK,835,22.786185333,120.269675333,32.20,12,0.58,0.894,0.769,-0.457,1.672,2.071,4.726,11,"status=TRACK samples=835 drift=0.894m east=0.769m north=-0.457m avg=1.672m rms=2.071m max=4.726m lat=22.786185333 lon=120.269675333 sat=12 hdop=0.58 alt=32.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=11"
51.760,TRACK,836,22.786185333,120.269675333,32.20,12,0.58,0.894,0.769,-0.457,1.671,2.070,4.726,46,"status=TRACK samples=836 drift=0.894m east=0.769m north=-0.457m avg=1.671m rms=2.070m max=4.726m lat=22.786185333 lon=120.269675333 sat=12 hdop=0.58 alt=32.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=46"
51.867,TRACK,836,22.786185333,120.269675333,32.20,12,0.58,0.894,0.769,-0.457,1.671,2.070,4.726,146,"status=TRACK samples=836 drift=0.894m east=0.769m north=-0.457m avg=1.671m rms=2.070m max=4.726m lat=22.786185333 lon=120.269675333 sat=12 hdop=0.58 alt=32.20m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=146"
51.963,TRACK,838,22.786185167,120.269675333,32.10,12,0.58,0.904,0.769,-0.476,1.669,2.068,4.726,17,"status=TRACK samples=838 drift=0.904m east=0.769m north=-0.476m avg=1.669m rms=2.068m max=4.726m lat=22.786185167 lon=120.269675333 sat=12 hdop=0.58 alt=32.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=17"
52.060,TRACK,840,22.786185167,120.269675333,32.10,12,0.58,0.904,0.769,-0.476,1.667,2.066,4.726,11,"status=TRACK samples=840 drift=0.904m east=0.769m north=-0.476m avg=1.667m rms=2.066m max=4.726m lat=22.786185167 lon=120.269675333 sat=12 hdop=0.58 alt=32.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=11"
52.159,TRACK,842,22.786185167,120.269675333,32.10,12,0.58,0.904,0.769,-0.476,1.665,2.064,4.726,17,"status=TRACK samples=842 drift=0.904m east=0.769m north=-0.476m avg=1.665m rms=2.064m max=4.726m lat=22.786185167 lon=120.269675333 sat=12 hdop=0.58 alt=32.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=17"
52.270,TRACK,844,22.786185167,120.269675333,32.10,12,0.58,0.904,0.769,-0.476,1.664,2.062,4.726,23,"status=TRACK samples=844 drift=0.904m east=0.769m north=-0.476m avg=1.664m rms=2.062m max=4.726m lat=22.786185167 lon=120.269675333 sat=12 hdop=0.58 alt=32.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=23"
52.366,TRACK,846,22.786185000,120.269675333,32.10,12,0.58,0.914,0.769,-0.494,1.662,2.060,4.726,21,"status=TRACK samples=846 drift=0.914m east=0.769m north=-0.494m avg=1.662m rms=2.060m max=4.726m lat=22.786185000 lon=120.269675333 sat=12 hdop=0.58 alt=32.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=21"
52.465,TRACK,847,22.786185000,120.269675333,32.10,12,0.58,0.914,0.769,-0.494,1.661,2.059,4.726,6,"status=TRACK samples=847 drift=0.914m east=0.769m north=-0.494m avg=1.661m rms=2.059m max=4.726m lat=22.786185000 lon=120.269675333 sat=12 hdop=0.58 alt=32.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=6"
52.570,TRACK,848,22.786185000,120.269675333,32.10,12,0.58,0.914,0.769,-0.494,1.660,2.058,4.726,77,"status=TRACK samples=848 drift=0.914m east=0.769m north=-0.494m avg=1.660m rms=2.058m max=4.726m lat=22.786185000 lon=120.269675333 sat=12 hdop=0.58 alt=32.10m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=77"
52.667,TRACK,850,22.786185000,120.269675500,32.00,12,0.58,0.928,0.786,-0.494,1.658,2.056,4.726,13,"status=TRACK samples=850 drift=0.928m east=0.786m north=-0.494m avg=1.658m rms=2.056m max=4.726m lat=22.786185000 lon=120.269675500 sat=12 hdop=0.58 alt=32.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=13"
52.767,TRACK,852,22.786185000,120.269675333,32.00,12,0.58,0.914,0.769,-0.494,1.657,2.054,4.726,20,"status=TRACK samples=852 drift=0.914m east=0.769m north=-0.494m avg=1.657m rms=2.054m max=4.726m lat=22.786185000 lon=120.269675333 sat=12 hdop=0.58 alt=32.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=20"
52.864,TRACK,852,22.786185000,120.269675333,32.00,12,0.58,0.914,0.769,-0.494,1.657,2.054,4.726,120,"status=TRACK samples=852 drift=0.914m east=0.769m north=-0.494m avg=1.657m rms=2.054m max=4.726m lat=22.786185000 lon=120.269675333 sat=12 hdop=0.58 alt=32.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=120"
52.962,TRACK,852,22.786185000,120.269675333,32.00,12,0.58,0.914,0.769,-0.494,1.657,2.054,4.726,220,"status=TRACK samples=852 drift=0.914m east=0.769m north=-0.494m avg=1.657m rms=2.054m max=4.726m lat=22.786185000 lon=120.269675333 sat=12 hdop=0.58 alt=32.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=220"
53.060,TRACK,853,22.786184833,120.269675333,32.00,12,0.58,0.924,0.769,-0.513,1.656,2.053,4.726,17,"status=TRACK samples=853 drift=0.924m east=0.769m north=-0.513m avg=1.656m rms=2.053m max=4.726m lat=22.786184833 lon=120.269675333 sat=12 hdop=0.58 alt=32.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=17"
53.169,TRACK,855,22.786184833,120.269675500,32.00,12,0.58,0.938,0.786,-0.513,1.654,2.051,4.726,23,"status=TRACK samples=855 drift=0.938m east=0.786m north=-0.513m avg=1.654m rms=2.051m max=4.726m lat=22.786184833 lon=120.269675500 sat=12 hdop=0.58 alt=32.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=23"
53.268,TRACK,856,22.786184667,120.269675500,32.00,12,0.58,0.948,0.786,-0.531,1.653,2.050,4.726,39,"status=TRACK samples=856 drift=0.948m east=0.786m north=-0.531m avg=1.653m rms=2.050m max=4.726m lat=22.786184667 lon=120.269675500 sat=12 hdop=0.58 alt=32.00m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=39"
53.366,TRACK,857,22.786184667,0.000000000,31.90,12,0.58,11805432.242,-12329689.420,-0.531,13776.951,403265.883,11805432.242,26,"status=TRACK samples=857 drift=11805432.242m east=-12329689.420m north=-0.531m avg=13776.951m rms=403265.883m max=11805432.242m lat=22.786184667 lon=0.000000000 sat=12 hdop=0.58 alt=31.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=26"
53.463,TRACK,859,22.786184667,120.269675500,31.90,12,0.58,0.948,0.786,-0.531,13744.877,402796.150,11805432.242,1,"status=TRACK samples=859 drift=0.948m east=0.786m north=-0.531m avg=13744.877m rms=402796.150m max=11805432.242m lat=22.786184667 lon=120.269675500 sat=12 hdop=0.58 alt=31.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=1"
53.562,TRACK,861,22.786184667,120.269675500,31.90,12,0.58,0.948,0.786,-0.531,13712.951,402328.055,11805432.242,25,"status=TRACK samples=861 drift=0.948m east=0.786m north=-0.531m avg=13712.951m rms=402328.055m max=11805432.242m lat=22.786184667 lon=120.269675500 sat=12 hdop=0.58 alt=31.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=25"
53.662,TRACK,863,22.786184500,120.269675500,31.90,12,0.60,0.959,0.786,-0.550,13681.174,401861.587,11805432.242,18,"status=TRACK samples=863 drift=0.959m east=0.786m north=-0.550m avg=13681.174m rms=401861.587m max=11805432.242m lat=22.786184500 lon=120.269675500 sat=12 hdop=0.60 alt=31.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=18"
53.763,TRACK,865,22.786184500,120.269675500,31.90,12,0.60,0.959,0.786,-0.550,13649.543,401396.738,11805432.242,25,"status=TRACK samples=865 drift=0.959m east=0.786m north=-0.550m avg=13649.543m rms=401396.738m max=11805432.242m lat=22.786184500 lon=120.269675500 sat=12 hdop=0.60 alt=31.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=25"
53.860,TRACK,867,22.786184500,120.269675500,31.90,12,0.60,0.959,0.786,-0.550,13618.059,400933.499,11805432.242,18,"status=TRACK samples=867 drift=0.959m east=0.786m north=-0.550m avg=13618.059m rms=400933.499m max=11805432.242m lat=22.786184500 lon=120.269675500 sat=12 hdop=0.60 alt=31.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=18"
53.969,TRACK,869,22.786184500,120.269675500,31.90,12,0.60,0.959,0.786,-0.550,13586.719,400471.860,11805432.242,24,"status=TRACK samples=869 drift=0.959m east=0.786m north=-0.550m avg=13586.719m rms=400471.860m max=11805432.242m lat=22.786184500 lon=120.269675500 sat=12 hdop=0.60 alt=31.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=24"
54.064,TRACK,870,22.786184333,120.269675500,31.90,12,0.60,0.970,0.786,-0.568,13571.103,400241.637,11805432.242,28,"status=TRACK samples=870 drift=0.970m east=0.786m north=-0.568m avg=13571.103m rms=400241.637m max=11805432.242m lat=22.786184333 lon=120.269675500 sat=12 hdop=0.60 alt=31.90m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=28"
54.160,TRACK,873,22.786184333,120.269675500,31.80,12,0.60,0.970,0.786,-0.568,13524.471,399553.345,11805432.242,6,"status=TRACK samples=873 drift=0.970m east=0.786m north=-0.568m avg=13524.471m rms=399553.345m max=11805432.242m lat=22.786184333 lon=120.269675500 sat=12 hdop=0.60 alt=31.80m gps_baud=38400 gps_rx_pin=45 gps_tx_pin=35 pin_mode=normal_rx45_tx35 fix_age_ms=6"
